sample-id	Bucket	SampleNumber	SampleType	FLWC Detail	FLWC Age Months	FLWC Location	Sampler Initials	Bulking Material Detail	Composting Time Point	Date	Season	Crate Location	Temp Top Bucket C	Temp Bottom Bucket C	Average Ambient Temp	Wt Bucket Compost Kg	Wt Bucket Kg	Wt Compost Kg	Observations Outside Bucket	Observations Vent Tube	Visible Contents Access Port	Compost Temp C	Compost Moisture Percent	Sample Weight g	Observed Sample Color	Observed Sample Moisture	Observed Sample Contents	Observed Sample Smell	Observed Sample Organisms YN	Organism Type	Length Observed Organism mm	Compost pH	Notes Comments	sample-uuid	Sequenced 16S	Sequenced 18S	Sequenced ITS	Sequenced Metagenome
#Description	Composting bucket number	Order in which samples were collected, per bucket		Food and landscape waste compost (FLWC) sample detail	Food and landscape waste compost (FLWC) age in months	Food and landscape waste compost (FLWC) Source location	Study author or anonymous study participant who performed sample collection. 	Description of bulking material used in composting toilet	Time point (TP) at which the human excrement sample was collected, analogous to the week of composting.	Date of sample collection	Season of sample collection	Location in storage crate at time of sample collection	Temperature (C) at top of bucket at time of sample collection	Temperature (C) at bottom of bucket at time of sample collection	Mean of Temp Top Bucket and Temp Bottom Bucket	Weight of bucket and compost (kilograms)	Weight of bucket (kilograms)	Weight of compost (kilograms)	Text description of observations related to outside of composting bucket collected during sampling 	Text description of observations when looking at venting tube of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Text description of observations when looking through access port of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Temperature (C) of compost at time of sampling.	Moisture content as measured with Vegetronix Soil Moisture probe. This device often malfunctioned resulting in many missing values here. 	Collected sample weight in grams.	Sample color, as determined by manual comparison to color swatches. Y: yellow; LY: light yellow; LB: light brown; MB: medium brown; DB: dark brown; BL: black.	Percieved sample moisture. L: low; M: medium; H: high; SAT: saturated	Text description of observations of collected sample material. When multiple descriptions are presented, the most prominent observations are first.	Percieved odors collected by wafting from the sample. When multiple descriptions are presented, the most prominent observations are first.	Presence (Y) or absence (N) of visible organisms in collected samples.	Identified organisms	Length of organism (mm)	Collected with Hydrion pH paper		UUID for sample, as generated with cual-id. 				
0948e1f5	5	12	Human Excrement Compost				JM		2	2021-11-04	Fall	2	16.5	15	15.75	9.2	1.4	7.8		coconut coir	coconut coir; feces	12.4		2.9	DB	H	feces	fecal	N			9.75	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep	8d5ba32d-1a3f-424f-8c58-35700948e1f5	Y		Y	
9720051a	5	13	Human Excrement Compost Pre-Roll				JM		3	2021-11-11	Fall	3	19	18	18.5	9.2	1.4	7.8		coconut coir	coconut coir; feces	12.1	95	2.2	DB	SAT	coconut coir; feces	musty	N			10		bed9b94d-16c0-49d5-9fa3-c3569720051a				
1fd8f153	5	14	Human Excrement Compost				JM		3	2021-11-11	Fall	3	18.5	18	18.25	9.2	1.4	7.8		coconut coir	coconut coir; feces	13	95	2.6	DB	SAT	coconut coir; feces	fecal	N			10		24320dba-f2a3-495d-9f0a-25e41fd8f153	Y			Y
662f070a	5	15	Human Excrement Compost Pre-Roll				JM		4	2021-11-18	Fall	4	19	19	19	9	1.4	7.6		coconut coir	coconut coir; feces	11.2	70	2.2	DB	SAT	coconut coir; feces	musty	N			10		e9e2254c-8c00-4c6b-b67b-e496662f070a				
de52b421	5	16	Human Excrement Compost				JM		4	2021-11-18	Fall	4	19	18	18.5	9	1.4	7.6		coconut coir	coconut coir; feces	12.5	95	2.1	DB	SAT	coconut coir; feces	musty	N			10	During rolling there was an anaerobic putrid smell from vent tube	30af9172-20c1-4b3f-9399-475cde52b421	Y		Y	
4df41d32	5	17	Human Excrement Compost Pre-Roll				JM		5	2021-11-24	Fall	5	11.5	12	11.75	9.1	1.4	7.7		coconut coir	coconut coir	12		2.3	DB	SAT	coconut coir; feces	musty	N			8	Changed pH paper to Hydrion	7de07b60-2872-448e-ae8c-70544df41d32				
f3a76506	5	18	Human Excrement Compost				JM		5	2021-11-24	Fall	5	11	11	11	9.1	1.4	7.7		coconut coir	coconut coir	11.5		1.8	DB	SAT	coconut coir; feces	putrid	N			7.6		0aa55249-d53f-4ef1-94e4-3f87f3a76506	Y			Y
2d669222	5	19	Human Excrement Compost Pre-Roll				JM		6	2021-12-02	Fall	6	15	14	14.5	9	1.4	7.6		coconut coir	coconut coir; feces	10.8	100	2.2	DB	SAT	coconut coir; feces	putrid	N			8	Putrid sewer smell coming from access port and vent tube	7af4a42f-a5bb-41b0-b9cd-b8bd2d669222				
5d082f2c	5	20	Human Excrement Compost				JM		6	2021-12-02	Fall	6	15	14	14.5	9	1.4	7.6		coconut coir	coconut coir; feces	10.5	100	2.2	DB	SAT	coconut coir; feces	putrid	N			8	Putrid sewer smell coming from access port and vent tube	d8e576bb-592a-4a41-8f2d-f2a85d082f2c	Y		Y	
41d3b584	5	21	Human Excrement Compost Pre-Roll				JM		7	2021-12-09	Fall	7	12	11	11.5	9.1	1.4	7.7		coconut coir	feces; fluid	11.4	100	2.1	DB	SAT	coconut coir; feces	putrid	Y	brown pupa	4	7.5	Putrid sewer smell coming from access port and vent tube; horrible smell when rolling and when opened the top. Added 0.4 kg pine shavings. 	9e503e9f-9ac8-4e44-b29b-2fac41d3b584				
0528e11c	5	22	Bulking Material				JM	Pine Shavings	7	2021-12-09	Fall																							5adf77da-715f-4d19-8f08-ddee0528e11c	Y			Y
ad6211ef	5	23	Human Excrement Compost				JM		7	2021-12-09	Fall	7	12	11	11.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	11.3	100	1.7	Y-DB	SAT	coconut coir; feces; pine shavings	putrid	N			7.6	Mixing appears to be effective	68918e72-902b-4e9a-81b4-e3e6ad6211ef	Y			Y
48470c46	5	24	Human Excrement Compost Pre-Roll				JM		8	2021-12-16	Fall	8	10	9	9.5	9.4	1.4	8		coconut coir	air pocket	9.5		2.4	DB	SAT	coconut coir; pine shavings; feces	musty	N			7	Added 0.1 kg pine shavings	ba3df40e-3df3-48e9-904e-118848470c46				
c53c884d	5	25	Bulking Material				JM	Pine Shavings	8	2021-12-16	Fall																							be226c27-470e-4296-b079-2763c53c884d	Y			Y
c303a0f7	5	26	Human Excrement Compost				JM		8	2021-12-16	Fall	8	16	10	13	9.5	1.4	8.1		coconut coir	air pocket; coconut coir	9.7		2	DB	SAT	feces; coconut coir; pine shavings	musty; fecal	N			7.4	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep	a7d1721f-3d75-4b0a-9e0d-2167c303a0f7	Y		Y	
c1bdd5b8	5	27	Human Excrement Compost Pre-Roll				JM		9	2021-12-23		16	11	11	11	9.5	1.4	8.1		coconut coir	air pocket; coconut coir; feces; toilet paper; pine shavings	12.4	100	2	DB	SAT	feces; coconut coir; pine shavings	putrid	N			7		07f42f3b-e5fa-4e23-8555-d5f4c1bdd5b8				
a8eaa45d	5	28	Human Excrement Compost				JM		9	2021-12-23		16	10.5	11	10.75	9.5	1.4	8.1		coconut coir	pine shavings; feces; coir	12	100	2.2	LB-DB	SAT	pine shavings; feces; coconut coir	putrid	N			7.6		4c8d1b60-5bc3-424c-85be-7bd2a8eaa45d	Y			Y
151a48da	5	29	Human Excrement Compost Pre-Roll				JM		10	2021-12-30		17	8	9	8.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	9	100	2	LB-DB	SAT	pine shavings; coconut coir; feces	damp pine	N			7.2		34923109-e0f2-4606-9657-855f151a48da				
14aeaa5c	5	30	Human Excrement Compost				JM		10	2021-12-30		17	8	9	8.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	9	100	2.2	LB-DB	SAT	pine shavings; coconut coir	damp pine	N			7.6	Putrid smell comibng from vent tube during rolling	270b9e94-ad55-4840-b48a-6ffc14aeaa5c	Y		Y	
cddc37a3	5	31	Human Excrement Compost Pre-Roll				JM		11	2022-01-06		18	13	12	12.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	10.4	100	2.1	LY-DB	SAT	coconut coir; pine shavings; feces	musty	N			8.5	Sewer smell coming from bucket	ba0fef32-9157-4e04-ab0a-0902cddc37a3				
5825799a	5	32	Human Excrement Compost				JM		11	2022-01-06		18	13	12	12.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	10.3	100	2.1	Y-DB	SAT	pine shavings; coconut coir	musty	N			7.5	Bucket rotation appears to be working	0170df03-22d5-461f-9d7b-5f855825799a	Y			Y
8d33b7ec	5	33	Human Excrement Compost Pre-Roll				JM		12	2022-01-13		19	9	9	9	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	10.3	100	2	LB-DB	SAT	pine shavings; coconut coir; feces	musty	N			7	Sewer smell coming from bucket	9219b0fb-82fd-4e9b-92c1-32958d33b7ec				
239ad325	5	34	Human Excrement Compost				JM		12	2022-01-13		19	9	9	9	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	10.3	100	2.1	LB-DB	SAT	pine shavings; coconut coir; feces	musty	N			7		2db320c1-294d-48f2-bea5-9d50239ad325	Y		Y	
74a51415	5	35	Human Excrement Compost Pre-Roll				JM		13	2022-01-20		20	11	10	10.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings	9.6	62	2	LB-DB	SAT	coconut coir; pine shavings; feces	earthy; damp	N			7.5		f159fac5-3194-4437-8d10-a65e74a51415				
5466c13f	5	36	Human Excrement Compost				JM		13	2022-01-20		20	11	10	10.5	9.5	1.4	8.1		coconut coir	coconut coir; pine shavings; two small black flies	9.5	100	2.1	LB-DB	SAT	coconut coir; pine shavings; feces	musty; damp	N			7	Putrid sewer smell coming from vent tube when rolling	ec07d679-f4b7-4859-be70-bf1a5466c13f	Y			Y
97259980	5	37	Human Excrement Compost Pre-Roll				JM		14	2022-01-27		1	9	9	9	9.5	1.4	8.1		coconut coir	feces; pine shavings; coconut coir	9.2	100	2	LB-DB	SAT	feces; coconut coir; pine shavings	putrid	N			7		e9c14ab2-0fcc-45bb-ad35-a4af97259980				
5f5c31dc	5	38	Human Excrement Compost				JM		14	2022-01-27		1	9	9	9	9.5	1.4	8.1		coconut coir	feces; pine shavings; coconut coir	8.9	93	2	LB-DB	H	pine shavings; coocnut coir	damp	N			7		fb2530ad-f1b4-4c4f-9f97-3dee5f5c31dc	Y		Y	
261b9afe	5	39	Human Excrement Compost Pre-Roll				JM		15	2022-02-03		2	7	6	6.5	9.5	1.4	8.1		coconut coir	pine shavings; coconut coir	7	64	2	LB-DB	H	pine shavings; coconut coir; feces	earthy; musty	N			7.6	Sewer smell coming from bucket	6fd6d368-b5f0-4914-9b2d-6f1f261b9afe				
fb72b246	5	40	Human Excrement Compost				JM		15	2022-02-03		2	7	6	6.5	9.5	1.4	8.1		coconut coir	pine shavings; coconut coir	7	95	2	LB-DB	H	pine shavings; coconut coir	musty	N			6.8		701acc84-475d-4dbf-b5bd-b0c2fb72b246	Y			Y
972e0cd9	5	41	Human Excrement Compost Pre-Roll				LM		16	2022-02-10		3	12	11	11.5	9.5	1.4	8.1	small dead flies	coconut coir; pine shavings	pine shavings; coconut coir	9.7	77	2	LB-DB	H	pine shavings; coconut coir; feces	musty	N			7.5		a5be18d6-9713-4f15-b48e-e80e972e0cd9				
cb6eacb3	5	42	Human Excrement Compost				LM		16	2022-02-10		3	11.5	11	11.25	9.5	1.4	8.1		coconut coir; pine shavings	pine shavings; coconut coir	10	81	2	LB-DB	H	pine shavings; coconut coir; feces	musty	N			7.5		4e412d74-32d5-487d-87e2-f99bcb6eacb3	Y		Y	
9be5a9c8	5	43	Human Excrement Compost Pre-Roll				JM		17	2022-02-17		4	12	10	11	9.4	1.4	8		coconut coir	pine shavings; coconut coir	9.8	100	2	LB-DB	H	coconut coir; pine shavings; feces	musty; damp	N			8	Sewer smell coming from bucket	fb0c1509-b6b0-43e1-bdd2-930b9be5a9c8				
288d4363	5	44	Human Excrement Compost				JM		17	2022-02-17		4	12	11	11.5	9.4	1.4	8		coconut coir	pine shavings; coconut coir	10.2	69	2	LB-DB	H	pine shavings; coconut coir	musty; damp	N			8		9bc8da74-e780-4b61-9751-1d87288d4363	Y			Y
53e28c4a	5	45	Human Excrement Compost Pre-Roll				JM		18	2022-02-24		5	12.5	12	12.25	9.5	1.4	8.1		coconut coir	pine shavings; coconut coir	9.1	100	2	Y-DB	M	pine shavings; coconut coir	musty	N			7.5	Putrid smell comibng from vent tube during rolling	00278213-ea3f-4988-b25d-693853e28c4a				
dd1ed8fe	5	46	Human Excrement Compost				JM		18	2022-02-24		5	13.5	12	12.75	9.5	1.4	8.1		coconut coir	pine shavings; coconut coir	9.7	73	2	Y-DB	M	pine shavings; coconut coir	earthy; musty	N			7.6		a1d6a1da-a767-4e64-9817-61e8dd1ed8fe	Y	Y	Y	
70f4ae70	5	47	Human Excrement Compost Pre-Roll				JM		19	2022-03-03		6	15	14	14.5	9.4	1.4	8		coconut coir	pine shavings; coconut coir	10.8	100	2	LB-DB	M	pine shavings; coconut coir	earthy	N			7		85276f60-79dd-40c7-bc49-f2cd70f4ae70				
e458e711	5	48	Human Excrement Compost				JM		19	2022-03-03		6	14	13	13.5	9.4	1.4	8		coconut coir	pine shavings; coconut coir	10.7	87	2	LB-DB	M	pine shavings; coconut coir	earthy	N			7		f6f1407f-604c-459e-aff9-4bd5e458e711	Y			Y
f49e395a	5	49	Human Excrement Compost Pre-Roll				TL		20	2022-03-08		7	9	8.5	8.75	9.4	1.4	8		coconut coir	pine shavings; coconut coir	9.3	62	2	LB-DB	M	pine shavings; coconut coir	earthy	N			6.9		e1a8e6a5-2ada-436b-88a9-1215f49e395a				
85d07fc9	5	50	Human Excrement Compost				TL		20	2022-03-08		7	9	8.5	8.75	9.4	1.4	8		coconut coir	pine shavings; coconut coir	9.2	84	2	LB-DB	M	pine shavings; coconut coir; feces	earthy	N			6.9		8da56495-3d0c-4389-ab5a-c2c185d07fc9	Y		Y	
fadba06b	5	51	Human Excrement Compost Pre-Roll				TL		21	2022-03-24		8	16.5	17	16.75	9.4	1.4	8	small dead flies	small live black flies; coconut coir	pine shavings; coconut coir	11.5	100	2	LB-DB	H	pine shavings; coconut coir; white fungus	earthy	N			6.8		55c285a6-273e-471d-b05a-08a2fadba06b				
441cf70e	5	52	Human Excrement Compost				TL		21	2022-03-24		8	16.5	18	17.25	9.4	1.4	8		small live black flies; coconut coir	pine shavings; coconut coir	12.2	100	2	LB-DB	H	pine shavings; coconut coir; white fungus; feces	earthy	N			6.6		f48b46f7-ab47-46ca-9abe-796d441cf70e	Y			Y
c8eae8b1	5	53	Human Excrement Compost Pre-Roll				TL		22	2022-03-31		9	14.5	15	14.75	9.3	1.4	7.9	small dead flies	small live black flies; coconut coir	coconut coir; feces	12.2	85	2	LB-DB	H	pine shavings; coconut coir; live flies	earthy	Y	small black flies	too fast to measure	6.6		d69cc70e-fa89-4560-9c1f-288ac8eae8b1				
0cf80ea3	5	54	Human Excrement Compost				TL		22	2022-03-31		9	14	14	14	9.3	1.4	7.9		small live black flies; coconut coir	coconut coir; pine shavings	12.6	70	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.8		43c02666-cc7e-4725-b429-fc570cf80ea3	Y		Y	
9b3ad4e8	5	55	Human Excrement Compost Pre-Roll				TL		23	2022-04-07		10	20	17	18.5	9.3	1.4	7.9		small live black flies; coconut coir	coconut coir; pine shavings; live black flies	13.3	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			5.5		94ca275e-6e18-46db-bd02-62789b3ad4e8				
1b679a48	5	56	Human Excrement Compost				TL		23	2022-04-07		10	19	17	18	9.3	1.4	7.9		small live black flies; coconut coir	coconut coir; pine shavings	13.7	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			5.5		3647704f-0769-405b-8b4b-4a351b679a48	Y			Y
8e4c9fa8	5	57	Human Excrement Compost Pre-Roll				LW		24	2022-04-14		11	17.5	16	16.75	9.3	1.4	7.9		small live black flies; coconut coir	coconut coir; pine shavings	11.6	91	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5		617565d4-0d24-456e-bc31-3f7a8e4c9fa8				
767d723d	5	58	Human Excrement Compost				JM		24	2022-04-14		11	17	16	16.5	9.3	1.4	7.9		small live black flies; coconut coir	coconut coir; pine shavings	11.8	72	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5.5		60ad07a6-2bbc-4a37-a081-d277767d723d	Y		Y	
44a32988	5	59	Human Excrement Compost Pre-Roll				ST		25	2022-04-21		12	15	15	15	9.1	1.4	7.7		coconut coir; small live black flies	coconut coir; pine shavings	13.3	100	2	LB-DB	H	pine shavings; coconut coir	earthy	N			4		a89820ac-c741-47a7-b9d4-627d44a32988				
ec4b1c00	5	60	Human Excrement Compost				ST		25	2022-04-21		12	15	14.5	14.75	9.1	1.4	7.7		coconut coir; small live black flies	coconut coir; pine shavings	13.7	80	2	LB-DB	H	pine shavings; coconut coir	earthy	N			4		90d88ecd-72f8-472a-b1d3-112dec4b1c00	Y			Y
05f2ca06	5	61	Human Excrement Compost Pre-Roll				TL		26	2022-04-28		13	15	13	14	9.2	1.4	7.8		pine shavings; coconut coir	coconut coir;pine shavings	11.8	88	2	LB-DB	H	pine shavings; coconut coir	earthy; musty	N			5.5		7f641b94-283a-4a66-bb15-c43905f2ca06				
56328d2a	5	62	Human Excrement Compost				TL		26	2022-04-28		13	15	13	14	9.2	1.4	7.8		pine shavings; coconut coir	coconut coir; pine shavings; white fungus	12.3	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy; musty	N			5.5		cd17ab09-8590-4200-9f44-4fdf56328d2a	Y		Y	
5e9239f8	5	63	Human Excrement Compost Pre-Roll				TL		27	2022-05-05		14	15	14	14.5	9.2	1.4	7.8		coconut coir; live black flies	pine shavings; coconut coir; feces	12.1	100	2	LB-DB	M-H	pine shaving; coconut coir; feces	earthy	N			5		0a7c20b9-1139-49d7-a320-a2b75e9239f8				
8e3a6455	5	64	Human Excrement Compost				TL		27	2022-05-05		14	16	14	15	9.2	1.4	7.8		coconut coir; live black flies	pine shavings; coconut coir; feces; live black flies	12.8	100	2	LB-DB	M-H	pine shavings; coconut coir	earthy	N			5		537d29d0-6ce6-4938-aceb-c42a8e3a6455	Y			Y
68e50529	5	65	Human Excrement Compost Pre-Roll				TL		28	2022-05-12		15	11	10	10.5	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; coconut coir; live black flies	11.5	97	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5		9e974021-7b54-4b01-9a5c-a08868e50529				
984f3152	5	66	Human Excrement Compost				TL		28	2022-05-12		15	12	10	11	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; coconut coir; live black flies	11.7	95	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5		889c35e5-a9c3-45f2-88a0-bf0d984f3152	Y		Y	
28d451af	5	67	Human Excrement Compost Pre-Roll				ST		29	2022-05-19		16	17	16	16.5	9.1	1.4	7.7	sawdust; small live and dead flies	coconut coir; live black flies	pine shavings; coconut coir; feces	15.8	100	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5		89546985-f6db-4d9d-a66e-4b7c28d451af				
b4fcb81d	5	68	Human Excrement Compost				ST		29	2022-05-19		16	18	17.5	17.75	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; coconut coir; live black flies	16.1	100	2	LB-DB	H	pine shavings; coconut coir	earthy	N			5		14c9fbcf-14e8-4ac4-992b-af1cb4fcb81d	Y			Y
4d604abb	5	69	Human Excrement Compost Pre-Roll				ST		30	2022-05-26		17	20.5	20	20.25	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; feces; coconut coir; live black flies	15.3	100	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			4.5		789dba5b-ccae-4518-88c1-2c6e4d604abb				
3ec987ed	5	70	Human Excrement Compost				ST		30	2022-05-26		17	22	20	21	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; feces; coconut coir	16.1	74	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			5		f979281c-c347-4974-8379-961c3ec987ed	Y		Y	
e3fe5ce2	5	71	Human Excrement Compost Pre-Roll				ST		31	2022-06-02		18	18	19	18.5	9.2	1.4	7.8		coconut coir; live black flies	pine shavings; feces; coconut coir	15	100	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			5		9e273030-8caf-40f1-83ed-eef4e3fe5ce2				
dff4db08	5	72	Human Excrement Compost				ST		31	2022-06-02		18	19	20	19.5	9.2	1.4	7.8		coconut coir; live black flies	pine shavings; feces; coconut coir	15.5	100	2	LB-DB	H	pine shavings; feces; coconut coir; live black flies	earthy	Y	live black flies	too fast to measure	5		b5a350da-d505-445e-b9e2-fd26dff4db08	Y			Y
8b59b3b6	5	73	Human Excrement Compost Pre-Roll				ST		32	2022-06-09		19	20	21.5	20.75	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; feces; coconut coir; live black flies	18.4	100	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			5		8bc0c008-47d3-4e4b-a7f1-3f028b59b3b6				
fa7fbe67	5	74	Human Excrement Compost				ST		32	2022-06-09		19	20	21.5	20.75	9.1	1.4	7.7		coconut coir; live black flies	pine shavings; feces; coconut coir; live black flies	18.6	100	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			5		3d0873ec-797b-4507-8a46-81f6fa7fbe67	Y		Y	
5dea6775	5	75	Human Excrement Compost Pre-Roll				ST		33	2022-06-16		20	23	22	22.5	9.2	1.4	7.8		coconut coir	pine shavings; feces; coconut coir	17.1	100	2	LB-DB	H	pine shavings; feces; coconut coir	earthy	N			6		f42a449b-16c8-4d81-882c-5cc15dea6775				
aa898e40	5	76	Human Excrement Compost				ST		33	2022-06-16		20	23	22	22.5	9.2	1.4	7.8		coconut coir	pine shavings; feces; coconut coir; live black flies	18.4	100	2	LB-DB	H	pine shavings; feces; coconut coir; live black flies	earthy	Y	live black flies	too fast to measure	5		bc6cc526-7538-4275-a725-4941aa898e40	Y			Y
05f013a9	5	77	Human Excrement Compost Pre-Roll				ST		34	2022-06-23		1	23.5	23	23.25	9	1.4	7.6	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	15.7	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			4.5		80019bad-6a45-4be7-bc66-906405f013a9				
7279ac09	5	78	Human Excrement Compost				ST		34	2022-06-23		1	23	22	22.5	9	1.4	7.6		coconut coir; live black flies	pine shavings; coconut coir; feces	16.1	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			4.5		a4de5fb3-2285-4264-8a9b-b0a97279ac09	Y		Y	
2a24dc2d	5	79	Human Excrement Compost Pre-Roll				ST		35	2022-06-30		2																						36f037cc-56b5-48eb-a4b8-63462a24dc2d				
3f878119	5	80	Human Excrement Compost				ST		35	2022-06-30		2	21	19	20	9.1	1.4	7.7	live small black flies	coconut coir	pine shavings; coconut coir; feces	16.7	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			4.5		89382254-bdd2-4ba3-80c9-f3ec3f878119	Y	Y		Y
07cbc954	5	81	Human Excrement Compost Pre-Roll				JM		36			3																						3d2a798a-8056-4825-bb62-006707cbc954				
79c44a90	5	82	Human Excrement Compost				ST		36	2022-07-07		3	22	21	21.5	9.2	1.4	7.8	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	16.4	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			5		b199583e-0dad-4ccc-989a-a68379c44a90	Y		Y	
ae8023f9	5	83	Human Excrement Compost Pre-Roll				JM		37			4																						1abb9173-7280-41ff-b1ca-40e5ae8023f9				
a36af1af	5	84	Human Excrement Compost				ST		37	2022-07-14		4	24	23	23.5	9	1.4	7.6	live and dead small black flies	coconut coir	pine shavings; coconut coir; feces	19.5	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		b5a6825f-5503-4d47-add4-ddb8a36af1af	Y			Y
9117bdf1	5	85	Human Excrement Compost				ST		38	2022-07-21		5	20.5	21	20.75	8.8	1.4	7.4	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	18	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		f2d2b0e7-f65c-48ae-8972-cc949117bdf1	Y		Y	
5e0fa318	5	86	Human Excrement Compost				ST		39	2022-07-28		6	21	20	20.5	9.1	1.4	7.7	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	18.1	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		31e89579-899d-42b3-bfe9-03ba5e0fa318	Y			Y
1a5d1306	5	87	Human Excrement Compost				ST		40	2022-08-04		7	18	18	18	8.9	1.4	7.5	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	18.3	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		572f3be5-e8be-4034-ace5-bfc21a5d1306	Y		Y	
30d464c3	5	88	Human Excrement Compost				ST		41	2022-08-11		8	19	19	19	8.9	1.4	7.5	live and dead small black flies	coconut coir; live black flies	pine shavings; coconut coir; feces	17.7	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		94868371-6673-43b9-a695-019230d464c3	Y			Y
2a426212	5	89	Human Excrement Compost				JM		42	2022-08-18		9	21.5	22	21.75	8.9	1.4	7.5		coconut coir; live black flies	pine shavings; coconut coir; feces	18.5	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			6.5		e4e24bfb-83f6-4c24-b7da-7eab2a426212	Y		Y	
bc9e6228	5	90	Human Excrement Compost				ST		43	2022-08-25		10	18	18	18	8.9	1.4	7.5	fly tape residue	coconut coir	pine shavings; coconut coir; feces	17.4	100	2	LB-DB	H	pine shavings; coconut coir; feces	earthy	N			5		70eb54ea-cc0e-4bd3-ba8a-1f55bc9e6228	Y			Y
af00d0e0	5	91	Human Excrement Compost				AR		44	2022-09-01		11	24	24	24	8.9	1.4	7.5		coconut coir	coconut coir; pine shavings	17.6	90	2	MB-DB	H	pine shavings; coconut coir	earthy	N			5		e61c4d63-4dff-47e6-8e1c-3228af00d0e0	Y		Y	
5eed385b	5	92	Human Excrement Compost				KVO		45	2022-09-08		12	21	21	21	9	1.4	7.6		coconut coir	coconut coir; feces	17.1	100	2	DB	H	pine shavings; coconut coir; feces	earthy	N			5.5		c11f6a3e-571b-48d3-a971-0f1f5eed385b	Y			Y
c04b4122	5	93	Human Excrement Compost				AR		46	2022-09-15		13	17	17	17	8.9	1.4	7.5		coconut coir	coconut coir; feces	14.7	100	2	DB	H	coconut coir; pine shavings; feces	earthy	N			5.5		5ea0661e-0b30-45cf-afae-0e41c04b4122	Y		Y	
4dc3ca4d	5	94	Human Excrement Compost				AR		47	2022-09-22		14	19	19	19	8.8	1.4	7.4		coconut coir	coconut coir; pine shavings	16.6	100	2	DB	H	coconut coir; pine shavings	earthy	N			5.5		631dfff9-1887-4d6b-a7cf-34584dc3ca4d	Y			Y
b07d7333	5	95	Human Excrement Compost				KVO		48	2022-09-29		15	15	15	15	8.8	1.4	7.4		coconut coir	coconut coir; pine shavings	14.7	100	2	DB	H	coconut coir; pine shavings	earthy	N			5.5		7a340f45-ea97-4ccd-a4b4-1c3ab07d7333	Y		Y	
9bf8df96	5	96	Human Excrement Compost				KVO		49	2022-10-06		16	14.5	15	14.75	8.9	1.4	7.5		coconut coir	coconut coir; pine shavings; feces	13.9	100	2	DB	H	coconut coir; pine shavings; feces	earthy	N			6		d931c4aa-5f9b-430a-a603-3dbc9bf8df96	Y			Y
